datum,kraj_nuts_kod,ecmo_kapacita_volna,ecmo_kapacita_celkem,upv_kapacita_volna,upv_kapacita_celkem,crrt_kapacita_volna,crrt_kapacita_celkem,ihd_kapacita_volna,ihd_kapacita_celkem,luzka_aro_jip_kapacita_celkem,luzka_aro_jip_kapacita_volna_covid_pozitivni,luzka_aro_jip_kapacita_volna_covid_negativni,luzka_standard_kyslik_kapacita_celkem,luzka_standard_kyslik_kapacita_volna_covid_pozitivni,luzka_standard_kyslik_kapacita_volna_covid_negativni,ventilatory_prenosne_kapacita_volna,ventilatory_prenosne_kapacita_celkem,ventilatory_operacni_sal_kapacita_volna,ventilatory_operacni_sal_kapacita_celkem,reprofilizovana_kapacita_luzka_aro_jip_kapacita_volna,reprofilizovana_kapacita_luzka_aro_jip_kapacita_celkem,reprofilizovana_kapacita_luzka_aro_jip_kapacita_planovana,reprofilizovana_kapacita_luzka_standard_kyslik_kapacita_volna,reprofilizovana_kapacita_luzka_standard_kyslik_kapacita_celkem,reprofilizovana_kapacita_luzka_standard_kyslik_kapacita_planovana
2021-03-05,CZ052,1,7,33,124,8,20,10,20,230,13,25,1278,0,127,37,48,58,58,11,54,92,105,467,379
2021-03-05,CZ053,0,0,15,83,11,14,1,2,119,5,15,516,43,163,9,10,39,44,7,39,56,112,397,269
2021-03-05,CZ063,0,0,25,83,9,11,15,29,149,11,30,1516,61,410,16,16,18,18,8,15,63,58,144,299
2021-03-05,CZ064,7,14,99,272,28,41,8,11,571,41,55,2118,186,545,54,55,72,78,22,93,223,111,403,756
2021-03-05,CZ071,1,3,64,180,13,19,3,3,228,8,38,1359,74,383,33,33,32,36,19,65,105,48,195,413
2021-03-05,CZ072,0,2,33,96,13,15,2,2,158,11,21,606,33,129,30,30,50,57,9,42,72,58,164,277
2021-03-05,CZ080,7,12,148,297,27,30,33,40,414,20,59,2918,120,701,55,55,104,105,61,155,178,119,731,681
2021-03-06,CZ010,19,37,78,542,37,74,23,32,999,6,52,3247,22,486,93,103,99,138,6,158,349,62,595,929
2021-03-06,CZ020,0,0,26,128,13,23,3,3,260,8,18,2044,30,286,34,34,52,56,12,71,123,75,372,510
2021-03-06,CZ031,2,2,10,70,15,20,11,44,252,12,45,1609,38,440,27,27,41,58,10,27,84,46,148,371
2021-03-06,CZ032,0,5,53,135,16,17,8,9,172,0,27,1207,0,397,55,56,72,75,5,93,67,76,519,348
2021-03-06,CZ041,0,1,6,36,3,6,5,6,78,0,5,598,35,49,16,16,3,13,1,8,31,2,20,141
2021-03-06,CZ042,3,3,51,167,13,20,8,19,244,10,26,1373,78,434,50,50,101,101,8,56,112,56,302,496
2021-03-06,CZ051,1,2,30,128,10,14,4,5,148,2,20,803,6,209,11,26,44,46,6,47,72,64,253,239
2021-03-06,CZ052,1,7,30,124,8,20,10,20,230,11,26,1278,0,140,37,48,58,58,10,54,92,113,467,379
2021-03-06,CZ053,0,0,12,83,11,14,1,2,119,4,15,516,79,168,9,10,40,44,8,39,56,123,397,269
2021-03-06,CZ063,0,0,21,83,9,11,12,29,149,11,26,1516,55,434,16,16,18,18,9,15,63,52,144,299
2021-03-06,CZ064,8,14,93,273,27,41,8,11,573,37,50,2118,186,582,54,55,72,78,21,93,223,106,403,756
2021-03-06,CZ071,1,3,62,180,12,19,3,3,228,9,27,1359,61,412,33,33,32,36,20,65,105,49,196,413
2021-03-06,CZ072,0,2,33,96,13,15,2,2,158,11,23,636,56,130,30,30,50,57,11,42,72,55,164,277
2021-03-06,CZ080,7,12,149,297,27,30,33,40,414,22,58,2918,115,721,55,55,104,105,60,155,178,129,731,681
2021-03-07,CZ010,18,37,69,542,38,74,23,32,999,7,47,3247,23,446,93,103,99,138,7,158,349,56,600,929
2021-03-07,CZ020,0,0,23,128,14,23,3,3,260,10,16,2044,27,282,34,34,52,56,5,71,123,72,372,510
2021-03-07,CZ031,2,2,10,70,14,20,11,44,252,14,46,1609,36,438,27,27,41,58,8,27,84,42,148,371
2021-03-07,CZ032,1,5,53,135,15,17,8,9,172,0,35,1207,0,387,55,56,72,75,6,93,67,57,519,348
2021-03-07,CZ041,0,1,6,36,4,6,4,6,78,0,7,598,30,49,16,16,3,13,1,8,31,0,20,141
2021-03-07,CZ042,2,3,48,163,13,20,19,19,244,11,24,1366,61,423,51,54,101,101,10,56,112,59,329,496
2021-03-07,CZ051,1,2,30,128,10,14,4,5,148,2,23,803,7,205,11,26,44,46,6,47,72,55,253,239
2021-03-07,CZ052,2,7,32,124,8,20,10,20,230,12,32,1278,1,135,39,48,58,58,11,54,92,90,467,379
2021-03-07,CZ053,0,0,12,83,13,14,2,2,119,3,16,516,58,152,9,10,39,44,5,39,56,121,397,269
2021-03-07,CZ063,0,0,22,83,9,11,24,29,149,14,21,1516,51,410,16,16,18,18,8,15,63,39,144,299
2021-03-07,CZ064,8,14,90,273,29,41,8,11,573,29,63,2118,154,614,54,55,72,78,22,93,223,88,403,756
2021-03-07,CZ071,1,3,61,180,12,19,3,3,228,8,28,1359,51,410,33,33,32,36,19,65,105,52,205,413
2021-03-07,CZ072,0,2,33,96,13,15,2,2,158,12,22,636,65,122,30,30,50,57,13,42,72,49,164,277
2021-03-07,CZ080,7,12,142,297,25,30,33,40,414,19,67,2918,119,754,55,55,104,105,52,155,178,122,731,681
2021-03-08,CZ010,19,37,72,551,35,74,23,32,999,4,50,3247,27,466,93,103,99,138,5,164,349,46,610,929
2021-03-08,CZ020,0,0,21,128,16,23,3,3,264,7,20,2044,24,282,34,34,52,56,7,75,123,76,422,510
2021-03-08,CZ031,2,2,5,70,14,20,11,44,252,13,50,1605,37,389,27,27,41,58,8,27,84,67,177,371
2021-03-08,CZ032,1,5,50,135,15,17,8,9,172,0,38,1207,0,380,55,56,72,75,6,92,67,60,527,348
2021-03-08,CZ041,0,1,5,36,4,6,4,6,78,1,3,598,28,44,16,16,3,13,1,8,31,1,20,141
2021-03-08,CZ042,2,3,51,163,14,20,6,19,244,10,24,1366,73,419,51,54,98,101,10,56,112,78,329,496
2021-03-08,CZ051,1,3,31,158,9,14,4,5,148,1,21,774,1,188,11,26,44,46,7,83,72,61,360,239
2021-03-08,CZ052,2,7,36,124,8,20,10,20,230,13,34,1278,1,128,39,48,58,58,13,54,92,91,467,379
2021-03-08,CZ053,0,0,11,83,13,14,2,2,119,6,16,516,46,164,10,11,39,44,8,39,56,100,397,269
2021-03-08,CZ063,0,0,22,83,9,11,14,29,149,9,20,1516,39,399,16,16,18,18,8,15,63,40,144,299
2021-03-08,CZ064,7,14,88,279,30,41,8,11,572,29,66,2144,149,550,54,55,72,78,22,93,223,84,403,756
2021-03-08,CZ071,1,3,69,180,12,19,3,3,228,5,32,1367,50,394,32,33,32,36,24,65,105,49,205,413
2021-03-08,CZ072,0,2,32,96,13,15,2,2,158,11,20,636,58,106,30,30,50,57,12,42,72,61,164,277
2021-03-08,CZ080,6,12,138,297,23,30,31,40,414,14,74,2918,101,729,55,55,104,105,49,155,178,116,731,681
2021-03-09,CZ010,17,39,76,551,32,74,23,32,999,9,47,3247,39,424,93,103,99,138,2,164,349,63,615,929
2021-03-09,CZ020,0,0,17,128,17,23,2,3,264,5,17,2044,39,275,34,34,52,56,5,79,123,86,429,510
2021-03-09,CZ031,2,2,7,70,13,20,11,44,252,9,48,1605,42,375,27,27,42,58,7,27,84,52,177,371
2021-03-09,CZ032,2,5,48,135,15,17,8,9,172,0,31,1210,0,397,55,56,72,75,7,96,67,78,522,348
2021-03-09,CZ041,0,1,6,36,4,6,4,6,78,0,4,598,35,42,16,16,3,13,1,8,31,1,20,141
2021-03-09,CZ042,3,3,53,163,12,20,7,19,244,7,16,1366,64,429,51,54,98,101,4,53,112,72,329,496
2021-03-09,CZ051,1,3,32,158,9,14,4,5,148,3,21,774,1,184,11,26,44,46,9,83,72,61,360,239
2021-03-09,CZ052,2,7,35,124,10,20,10,20,230,7,33,1278,0,122,39,48,58,58,10,54,92,91,467,379
2021-03-09,CZ053,0,0,12,83,12,14,2,2,119,4,16,538,45,164,10,11,39,44,6,39,56,90,399,269
2021-03-09,CZ063,0,0,26,83,9,11,14,29,149,11,12,1516,35,374,16,16,18,18,8,15,63,37,144,299
2021-03-09,CZ064,5,15,90,285,28,41,8,11,571,30,67,2144,169,548,55,55,76,78,22,93,223,92,438,756
2021-03-09,CZ071,2,3,62,180,10,19,3,3,226,6,28,1364,57,359,33,33,32,36,20,65,105,54,205,413
2021-03-09,CZ072,0,2,32,96,13,15,2,2,158,13,16,636,59,96,30,30,50,57,9,42,72,70,164,277
2021-03-09,CZ080,7,12,135,297,24,30,31,40,414,10,63,2918,102,716,55,55,104,105,50,156,178,108,731,681
2021-03-10,CZ010,17,39,73,551,31,74,23,32,999,7,40,3247,27,406,93,103,99,138,3,164,349,61,615,929
2021-03-10,CZ020,0,0,16,133,17,23,2,3,264,4,14,2069,72,261,34,34,52,56,8,79,123,91,439,510
2021-03-10,CZ031,2,2,6,70,14,20,11,44,252,14,49,1605,39,373,27,27,42,58,7,27,84,54,177,371
2021-03-10,CZ032,2,5,48,135,14,17,9,9,172,0,22,1210,0,373,55,56,72,75,6,96,67,70,517,348
2021-03-10,CZ041,0,1,3,36,2,6,5,6,78,2,2,598,46,49,16,16,3,13,1,8,31,2,20,141
2021-03-10,CZ042,3,3,49,163,14,20,7,19,244,9,14,1366,61,422,50,54,98,101,7,53,112,64,329,496
2021-03-10,CZ051,0,3,29,158,8,14,4,5,148,3,18,774,3,177,11,26,44,46,10,83,72,50,360,239
2021-03-10,CZ052,2,7,36,124,9,20,10,20,230,8,23,1278,3,128,39,48,58,58,7,54,92,106,467,379
2021-03-10,CZ053,0,0,17,88,12,14,2,2,122,7,17,538,74,130,10,11,39,44,3,39,56,99,417,269
2021-03-10,CZ063,0,0,22,83,11,11,18,29,149,14,18,1516,39,378,16,16,18,18,8,15,63,39,144,299
2021-03-10,CZ064,3,15,95,285,28,41,8,11,571,33,54,2144,161,501,55,55,76,78,18,93,223,109,438,756
2021-03-10,CZ071,2,3,55,180,9,19,3,3,226,5,26,1369,53,381,33,33,32,36,18,65,105,54,205,413
2021-03-10,CZ072,0,2,29,96,13,15,2,2,158,11,19,636,49,82,30,30,50,57,9,42,72,63,164,277
2021-03-10,CZ080,8,12,127,297,23,30,31,40,414,9,57,2918,88,714,55,55,104,105,44,158,178,101,738,681
2021-03-11,CZ010,17,39,69,551,30,74,23,32,999,4,42,3247,41,395,93,103,99,138,3,164,349,67,615,929
2021-03-11,CZ020,0,0,16,133,17,23,2,3,264,8,12,2069,63,258,34,34,52,56,11,79,123,95,439,510
2021-03-11,CZ031,2,2,7,70,13,20,11,44,252,14,45,1585,34,375,27,27,42,58,5,27,84,53,197,371
2021-03-11,CZ032,2,5,44,136,15,17,8,9,176,0,23,1210,12,355,55,56,71,75,3,100,67,66,545,348
2021-03-11,CZ041,0,1,6,36,2,6,4,6,78,2,3,598,39,47,16,16,3,13,1,8,31,6,20,141
2021-03-11,CZ042,3,3,50,163,14,20,7,19,244,10,15,1366,57,431,52,54,98,101,9,53,112,65,329,496
2021-03-11,CZ051,0,3,28,158,9,14,4,5,148,3,16,774,3,182,11,26,44,46,8,83,72,61,360,239
2021-03-11,CZ052,2,7,37,124,9,20,10,20,230,8,23,1278,3,139,39,48,58,58,6,54,92,109,467,379
2021-03-11,CZ053,0,0,14,88,12,14,1,2,122,7,15,557,93,133,9,11,39,44,5,39,56,103,426,269
2021-03-11,CZ063,0,0,21,83,10,11,11,29,149,11,22,1516,41,375,16,16,18,18,8,15,63,30,144,299
2021-03-11,CZ064,4,15,90,285,27,41,9,11,572,28,48,2144,165,505,55,55,76,78,15,93,223,109,438,756
2021-03-11,CZ071,1,3,55,180,10,19,3,3,226,4,28,1369,37,370,33,33,32,36,12,65,105,44,205,413
2021-03-11,CZ072,0,2,29,96,12,15,2,2,158,10,20,636,52,85,30,30,50,57,5,42,72,61,164,277
2021-03-11,CZ080,6,12,123,297,23,30,31,40,414,13,53,2918,117,707,55,55,104,105,50,158,178,109,751,681
2021-03-12,CZ010,17,39,71,551,33,74,23,32,999,9,48,3247,53,400,93,103,99,138,5,164,349,80,615,929
2021-03-12,CZ020,0,0,16,133,17,23,2,3,264,9,12,2069,69,260,34,34,52,56,8,79,123,99,439,510
2021-03-12,CZ031,2,2,7,70,14,20,11,44,252,16,46,1585,44,392,27,27,42,58,7,27,84,52,197,371
2021-03-12,CZ032,2,5,43,136,15,17,9,9,176,0,24,1182,4,365,55,56,72,75,14,101,67,71,545,348
2021-03-12,CZ041,0,1,6,36,1,6,4,6,78,3,5,598,42,50,16,16,3,13,1,8,31,6,20,141
2021-03-12,CZ042,3,3,57,163,13,20,6,19,239,8,15,1366,54,429,54,54,98,101,9,53,112,67,329,496
2021-03-12,CZ051,0,3,25,158,10,14,4,5,148,2,15,784,1,186,11,26,44,46,11,83,72,59,370,239
